idade,sexo,cor_raca,anos_estudo,setor,regiao,rendimento_hora
51,F,Branca,14,Industria,Sudeste,17.5
44,M,Preta,12,Industria,Sudeste,28.125
42,F,Branca,16,Servicos,Sudeste,12.5
33,M,Parda,16,Comercio,Sudeste,15.625
44,F,Parda,16,Servicos,Sudeste,31.25
27,F,Branca,16,Servicos,Sudeste,12.20625
76,M,Branca,16,Industria,Sudeste,6.25
50,M,Preta,14,Servicos,Sudeste,18.75
49,F,Parda,12,Industria,Sudeste,3.125
72,M,Branca,16,Servicos,Sudeste,25.0
44,F,Preta,16,Comercio,Sudeste,21.875
65,M,Parda,4,Comercio,Sudeste,8.75
57,M,Branca,12,Agricultura,Sudeste,21.875
31,M,Branca,3,Agricultura,Sudeste,8.1375
33,F,Parda,9,Industria,Sudeste,9.375
44,M,Branca,6,Agricultura,Sudeste,10.0
40,F,Branca,14,Industria,Sudeste,12.5
68,M,Branca,2,Industria,Sudeste,12.5
35,M,Parda,5,Industria,Sudeste,8.75
54,M,Parda,7,Agricultura,Sudeste,6.45
53,F,Branca,12,Servicos,Sudeste,5.0
54,M,Parda,9,Industria,Sudeste,18.75
59,M,Parda,16,Agricultura,Sudeste,15.625
58,M,Preta,4,Agricultura,Sudeste,4.0625
40,F,Preta,6,Industria,Sudeste,4.0625
61,M,Branca,13,Industria,Sudeste,12.5
32,M,Branca,12,Servicos,Sudeste,9.375
40,M,Preta,8,Construcao,Sudeste,10.625
32,M,Preta,12,Servicos,Sudeste,9.375
27,F,Branca,12,Industria,Sudeste,9.375
29,M,Preta,12,Industria,Sudeste,6.25
32,M,Preta,6,Industria,Sudeste,13.125
47,F,Branca,0,Servicos,Sudeste,4.375
28,M,Parda,15,Comercio,Sudeste,8.1375
25,F,Branca,16,Servicos,Sudeste,26.25
28,F,Branca,16,Comercio,Sudeste,31.25
65,M,Branca,5,Comercio,Sudeste,12.5
64,F,Branca,5,Servicos,Sudeste,8.1375
30,F,Branca,13,Comercio,Sudeste,8.1375
54,M,Branca,5,Agricultura,Sudeste,8.1375
70,F,Branca,5,Comercio,Sudeste,3.75
47,F,Parda,12,Servicos,Sudeste,8.1375
45,M,Branca,4,Industria,Sudeste,8.1375
50,M,Branca,11,Industria,Sudeste,11.25
61,M,Parda,0,Industria,Sudeste,12.5
20,F,Parda,12,Servicos,Sudeste,5.0
19,M,Preta,12,Industria,Sudeste,5.0
59,F,Preta,0,Comercio,Sudeste,8.75
27,M,Preta,12,Industria,Sudeste,8.4375
37,F,Preta,12,Servicos,Sudeste,8.1375
55,M,Preta,3,Servicos,Sudeste,13.125
24,M,Parda,16,Industria,Sudeste,8.1375
59,M,Branca,7,Industria,Sudeste,12.5
39,M,Branca,7,Servicos,Sudeste,18.75
67,F,Preta,5,Servicos,Sudeste,9.375
45,M,Parda,4,Industria,Sudeste,5.0
55,M,Branca,3,Agricultura,Sudeste,8.1375
48,F,Branca,8,Industria,Sudeste,8.1375
49,F,Branca,12,Servicos,Sudeste,10.0
21,M,Parda,10,Industria,Sudeste,9.375
43,F,Branca,16,Agricultura,Sudeste,31.25
37,F,Preta,12,Agricultura,Sudeste,8.1375
32,M,Preta,12,Agricultura,Sudeste,24.375
50,F,Preta,12,Industria,Sudeste,9.375
45,F,Branca,16,Servicos,Sudeste,9.375
31,F,Branca,16,Agricultura,Sudeste,31.25
52,F,Preta,12,Servicos,Sudeste,9.375
58,M,Preta,12,Agricultura,Sudeste,8.1375
26,M,Preta,11,Industria,Sudeste,8.1375
18,M,Preta,12,Agricultura,Sudeste,10.0
63,F,Branca,16,Servicos,Sudeste,23.75
26,M,Parda,10,Comercio,Sudeste,5.0
46,M,Preta,12,Industria,Sudeste,8.125
39,F,Preta,12,Industria,Sudeste,8.1375
43,M,Parda,16,Construcao,Sudeste,12.5
38,F,Preta,15,Servicos,Sudeste,5.0
60,M,Parda,5,Industria,Sudeste,8.1375
56,F,Branca,9,Industria,Sudeste,8.1375
24,M,Preta,12,Industria,Sudeste,8.1375
52,F,Preta,9,Servicos,Sudeste,7.5
25,M,Preta,13,Comercio,Sudeste,8.75
31,F,Parda,12,Servicos,Sudeste,8.1375
29,M,Preta,12,Agricultura,Sudeste,8.1375
50,M,Preta,5,Industria,Sudeste,8.125
63,F,Preta,12,Servicos,Sudeste,1.875
53,M,Preta,5,Industria,Sudeste,7.5
23,F,Preta,12,Servicos,Sudeste,1.875
23,M,Parda,12,Servicos,Sudeste,7.5
72,M,Parda,9,Comercio,Sudeste,28.125
67,F,Parda,9,Industria,Sudeste,31.25
46,F,Branca,16,Servicos,Sudeste,16.25
55,F,Parda,12,Comercio,Sudeste,12.5
27,M,Parda,12,Industria,Sudeste,8.1375
47,F,Preta,16,Construcao,Sudeste,25.0
45,M,Preta,12,Industria,Sudeste,12.5
24,M,Branca,12,Construcao,Sudeste,13.75
70,F,Branca,12,Servicos,Sudeste,9.375
45,M,Preta,12,Industria,Sudeste,18.125
68,M,Parda,12,Industria,Sudeste,28.125
40,M,Branca,12,Construcao,Sudeste,9.375
19,M,Parda,12,Servicos,Sudeste,8.1375
54,M,Parda,16,Agricultura,Sudeste,18.75
52,M,Branca,12,Industria,Sudeste,12.5
30,M,Parda,9,Construcao,Sudeste,19.375
27,F,Parda,12,Comercio,Sudeste,9.375
33,M,Parda,12,Comercio,Sudeste,9.375
20,M,Parda,12,Construcao,Sudeste,8.4375
62,M,Branca,16,Construcao,Sudeste,18.75
44,F,Preta,15,Servicos,Sudeste,15.625
26,F,Preta,12,Servicos,Sudeste,10.0
44,F,Preta,12,Industria,Sudeste,10.625
50,F,Preta,9,Agricultura,Sudeste,15.625
46,M,Preta,2,Industria,Sudeste,8.1375
35,M,Branca,14,Servicos,Sudeste,31.25
56,M,Parda,9,Industria,Sudeste,16.25
59,M,Parda,5,Servicos,Sudeste,8.1375
41,M,Branca,10,Industria,Sudeste,9.375
54,M,Branca,5,Agricultura,Sudeste,9.375
27,M,Branca,12,Industria,Sudeste,11.25
36,M,Branca,12,Comercio,Sudeste,8.1375
36,F,Branca,16,Servicos,Sudeste,8.1375
61,M,Preta,12,Industria,Sudeste,8.1375
56,F,Preta,12,Servicos,Sudeste,11.25
36,M,Branca,12,Industria,Sudeste,18.75
33,F,Preta,16,Comercio,Sudeste,18.75
32,F,Branca,15,Comercio,Sudeste,31.25
46,M,Branca,12,Industria,Sudeste,15.625
47,F,Branca,12,Comercio,Sudeste,18.75
23,M,Parda,12,Comercio,Sudeste,10.625
58,M,Branca,13,Servicos,Sudeste,29.375
40,F,Parda,12,Industria,Sudeste,11.5625
19,F,Branca,12,Industria,Sudeste,3.75
31,M,Branca,9,Comercio,Sudeste,18.75
51,F,Parda,16,Servicos,Sudeste,10.1875
41,F,Branca,16,Servicos,Sudeste,20.0
53,F,Branca,12,Servicos,Sudeste,21.875
72,M,Indigena,12,Servicos,Sudeste,17.3375
50,M,Branca,16,Comercio,Sudeste,31.25
47,F,Branca,12,Comercio,Sudeste,8.1375
19,F,Branca,13,Comercio,Sudeste,4.375
30,F,Branca,12,Comercio,Sudeste,13.75
46,M,Branca,12,Comercio,Sudeste,9.375
45,F,Branca,12,Servicos,Sudeste,8.1375
25,M,Branca,12,Comercio,Sudeste,9.375
18,F,Branca,11,Industria,Sudeste,8.1375
43,F,Parda,16,Servicos,Sudeste,8.1375
40,M,Parda,16,Construcao,Sudeste,8.1375
22,F,Parda,16,Servicos,Sudeste,15.625
24,M,Branca,14,Servicos,Sudeste,15.15
64,M,Branca,10,Industria,Sudeste,12.5
65,F,Branca,12,Industria,Sudeste,8.1375
28,F,Parda,12,Industria,Sudeste,4.375
25,M,Branca,12,Comercio,Sudeste,23.125
23,F,Branca,16,Servicos,Sudeste,31.25
48,F,Parda,16,Comercio,Sudeste,8.1375
45,M,Parda,16,Comercio,Sudeste,8.1375
24,F,Branca,15,Servicos,Sudeste,8.1375
36,F,Branca,16,Servicos,Sudeste,28.125
31,M,Branca,12,Industria,Sudeste,8.1375
40,M,Preta,12,Industria,Sudeste,18.75
31,M,Parda,14,Servicos,Sudeste,25.0
37,F,Branca,12,Industria,Sudeste,7.575
22,F,Branca,12,Industria,Sudeste,7.575
52,M,Branca,11,Construcao,Sudeste,8.75
44,F,Preta,12,Comercio,Sudeste,8.75
72,M,Parda,12,Servicos,Sudeste,31.25
49,M,Preta,12,Comercio,Sudeste,21.875
36,F,Preta,12,Servicos,Sudeste,9.375
43,M,Branca,12,Industria,Sudeste,18.75
49,F,Parda,16,Servicos,Sudeste,8.75
39,M,Parda,16,Servicos,Sudeste,15.625
34,M,Branca,12,Construcao,Sudeste,25.0
26,M,Parda,16,Comercio,Sudeste,21.875
26,F,Parda,12,Comercio,Sudeste,9.375
59,M,Preta,9,Comercio,Sudeste,15.0
23,F,Parda,14,Comercio,Sudeste,3.125
40,M,Parda,4,Industria,Sudeste,8.125
21,F,Parda,13,Servicos,Sudeste,8.1375
44,F,Parda,12,Industria,Sudeste,12.5
54,M,Preta,12,Comercio,Sudeste,18.125
60,F,Branca,9,Industria,Sudeste,5.0
58,M,Parda,12,Comercio,Sudeste,10.0
31,F,Parda,12,Servicos,Sudeste,18.75
54,M,Branca,4,Industria,Sudeste,28.125
19,M,Branca,8,Industria,Sudeste,8.15
43,M,Parda,8,Industria,Sudeste,8.125
18,F,Parda,12,Comercio,Sudeste,8.125
60,M,Branca,12,Industria,Sudeste,15.625
22,M,Branca,12,Industria,Sudeste,10.0
27,M,Preta,12,Construcao,Sudeste,18.75
51,M,Preta,16,Comercio,Sudeste,15.625
63,M,Parda,5,Industria,Sudeste,2.5
48,M,Branca,12,Industria,Sudeste,25.0
51,M,Branca,16,Servicos,Sudeste,28.125
56,M,Preta,12,Construcao,Sudeste,18.75
52,F,Branca,9,Servicos,Sudeste,9.375
26,F,Parda,12,Industria,Sudeste,7.5
34,F,Branca,16,Servicos,Sudeste,25.0
25,F,Branca,16,Servicos,Sudeste,3.75
43,M,Branca,16,Comercio,Sudeste,12.5
43,F,Branca,16,Servicos,Sudeste,12.5
69,M,Parda,16,Comercio,Sudeste,31.25
60,F,Preta,12,Servicos,Sudeste,18.75
28,M,Branca,16,Industria,Sudeste,10.90625
29,M,Parda,16,Servicos,Sudeste,13.75
54,M,Parda,16,Comercio,Sudeste,15.625
37,F,Branca,16,Servicos,Sudeste,17.5
40,M,Parda,12,Servicos,Sudeste,12.5
32,M,Branca,13,Construcao,Sudeste,21.875
54,F,Branca,13,Servicos,Sudeste,21.875
47,M,Parda,12,Construcao,Sudeste,12.5
72,M,Parda,9,Servicos,Sudeste,9.375
30,M,Parda,16,Servicos,Sudeste,12.5
61,M,Parda,9,Comercio,Sudeste,11.25
50,M,Preta,16,Servicos,Sudeste,15.625
20,M,Preta,14,Comercio,Sudeste,12.5
33,M,Preta,16,Industria,Sudeste,18.75
54,M,Branca,13,Construcao,Sudeste,13.75
42,F,Preta,12,Servicos,Sudeste,8.125
34,M,Parda,13,Industria,Sudeste,13.75
32,F,Branca,16,Servicos,Sudeste,25.0
37,F,Preta,16,Servicos,Sudeste,28.125
63,M,Preta,9,Industria,Sudeste,3.75
68,M,Parda,4,Industria,Sudeste,8.1375
60,F,Parda,12,Servicos,Sudeste,8.1375
57,F,Preta,7,Servicos,Sudeste,5.5
36,M,Branca,12,Comercio,Sudeste,5.625
52,M,Preta,12,Comercio,Sudeste,12.875
50,F,Preta,9,Agricultura,Sudeste,12.5
21,M,Preta,12,Agricultura,Sudeste,11.5625
50,F,Branca,12,Servicos,Sudeste,6.25
42,M,Branca,12,Industria,Sudeste,8.125
20,F,Branca,13,Industria,Sudeste,8.125
26,M,Preta,12,Industria,Sudeste,8.125
41,M,Preta,12,Agricultura,Sudeste,9.1875
49,M,Branca,6,Comercio,Sudeste,9.375
20,F,Branca,12,Comercio,Sudeste,8.25
37,F,Branca,8,Servicos,Sudeste,8.25
28,F,Parda,12,Servicos,Sudeste,6.25
45,M,Parda,12,Servicos,Sudeste,15.625
47,M,Branca,9,Construcao,Sudeste,31.25
47,F,Branca,8,Comercio,Sudeste,8.1375
26,F,Preta,12,Industria,Sudeste,8.75
52,M,Parda,9,Industria,Sudeste,8.1375
26,M,Preta,12,Agricultura,Sudeste,8.1375
59,F,Branca,12,Construcao,Sudeste,8.75
54,M,Branca,12,Agricultura,Sudeste,13.75
39,M,Branca,12,Industria,Sudeste,8.75
33,M,Parda,9,Construcao,Sudeste,10.625
19,F,Preta,7,Comercio,Sudeste,8.1375
25,M,Parda,7,Industria,Sudeste,8.625
37,M,Branca,12,Industria,Sudeste,8.1375
58,F,Branca,6,Comercio,Sudeste,8.1375
34,F,Parda,16,Servicos,Sudeste,10.0
65,M,Branca,7,Industria,Sudeste,8.75
61,F,Branca,9,Industria,Sudeste,8.1375
32,M,Branca,15,Servicos,Sudeste,8.1375
24,F,Branca,16,Comercio,Sudeste,9.375
23,M,Preta,12,Industria,Sudeste,8.1375
27,F,Parda,16,Agricultura,Sudeste,26.25
59,F,Branca,12,Agricultura,Sudeste,8.125
36,M,Branca,12,Servicos,Sudeste,8.125
43,F,Parda,12,Industria,Sudeste,8.1375
18,M,Parda,12,Comercio,Sudeste,3.75
25,F,Preta,12,Industria,Sudeste,7.5
28,M,Preta,11,Industria,Sudeste,8.75
58,M,Branca,8,Industria,Sudeste,3.75
27,F,Parda,12,Servicos,Sudeste,6.25
28,M,Parda,9,Comercio,Sudeste,5.0
38,F,Preta,12,Servicos,Sudeste,18.75
42,M,Branca,15,Industria,Sudeste,8.125
33,F,Parda,12,Servicos,Sudeste,9.375
36,M,Parda,12,Servicos,Sudeste,12.5
33,M,Branca,12,Comercio,Sudeste,10.0
20,M,Preta,12,Agricultura,Sudeste,8.1375
62,M,Branca,12,Servicos,Sudeste,9.375
43,M,Preta,9,Industria,Sudeste,8.1375
44,F,Branca,10,Industria,Sudeste,3.75
47,M,Branca,9,Construcao,Sudeste,10.0
45,M,Branca,12,Industria,Sudeste,31.25
40,M,Parda,12,Construcao,Sudeste,9.375
48,M,Branca,12,Comercio,Sudeste,9.375
45,M,Parda,12,Agricultura,Sudeste,20.0
62,M,Parda,12,Industria,Sudeste,11.25
55,F,Preta,9,Servicos,Sudeste,7.5
58,F,Parda,5,Agricultura,Sudeste,3.125
32,M,Parda,12,Industria,Sudeste,6.25
53,F,Parda,12,Industria,Sudeste,6.25
37,M,Branca,12,Comercio,Sudeste,11.25
34,M,Branca,16,Comercio,Sudeste,31.25
61,M,Branca,12,Construcao,Sudeste,12.5
39,M,Branca,12,Construcao,Sudeste,15.625
66,M,Branca,7,Construcao,Sudeste,6.25
48,F,Parda,16,Servicos,Sudeste,15.625
55,M,Parda,3,Industria,Sudeste,18.75
24,F,Branca,16,Servicos,Sudeste,6.25
40,F,Branca,5,Servicos,Sudeste,1.25
37,M,Parda,6,Agricultura,Sudeste,3.125
59,M,Preta,5,Servicos,Sudeste,8.1375
30,M,Branca,12,Agricultura,Sudeste,8.1375
70,M,Branca,9,Comercio,Sudeste,2.8125
64,M,Parda,0,Agricultura,Sudeste,1.25
48,M,Branca,10,Servicos,Sudeste,8.1375
18,F,Branca,13,Servicos,Sudeste,8.125
39,F,Branca,16,Comercio,Sudeste,31.25
41,M,Parda,9,Agricultura,Sudeste,8.1375
29,F,Parda,0,Servicos,Sudeste,2.8125
58,M,Parda,12,Comercio,Sudeste,10.9375
47,F,Branca,12,Industria,Sudeste,10.9375
63,M,Branca,13,Industria,Sudeste,22.5
42,F,Branca,8,Servicos,Sudeste,12.5
49,M,Parda,5,Industria,Sudeste,10.625
50,F,Parda,12,Servicos,Sudeste,12.5
54,F,Branca,9,Comercio,Sudeste,3.75
29,M,Branca,12,Construcao,Sudeste,31.25
40,F,Branca,12,Industria,Sudeste,31.25
40,M,Branca,9,Industria,Sudeste,12.5
30,F,Parda,12,Comercio,Sudeste,6.25
36,F,Parda,15,Servicos,Sudeste,11.25
62,M,Parda,12,Servicos,Sudeste,11.25
43,F,Branca,16,Comercio,Sudeste,18.75
52,M,Branca,11,Comercio,Sudeste,10.9375
31,F,Branca,6,Industria,Sudeste,9.0625
27,F,Branca,12,Servicos,Sudeste,8.75
26,M,Branca,12,Industria,Sudeste,12.5
43,M,Branca,12,Agricultura,Sudeste,8.1375
55,M,Parda,12,Agricultura,Sudeste,12.5
32,M,Parda,16,Comercio,Sudeste,6.25
53,M,Parda,16,Servicos,Sudeste,17.5
48,F,Parda,12,Industria,Sudeste,10.0
42,M,Branca,5,Industria,Sudeste,8.1375
46,F,Preta,10,Comercio,Sudeste,8.1375
65,M,Parda,16,Industria,Sudeste,9.375
57,F,Branca,9,Servicos,Sudeste,11.25
58,F,Parda,12,Servicos,Sudeste,8.1375
40,M,Branca,16,Servicos,Sudeste,31.25
39,F,Branca,16,Servicos,Sudeste,8.1375
26,M,Branca,12,Construcao,Sudeste,13.75
52,M,Branca,4,Agricultura,Sudeste,8.1375
46,F,Branca,12,Servicos,Sudeste,8.1375
27,M,Branca,12,Construcao,Sudeste,13.75
20,M,Branca,12,Servicos,Sudeste,8.1375
50,F,Parda,9,Servicos,Sudeste,9.125
52,M,Parda,9,Industria,Sudeste,18.75
32,M,Parda,12,Comercio,Sudeste,15.625
30,F,Parda,12,Comercio,Sudeste,15.625
44,F,Parda,5,Servicos,Sudeste,1.0625
18,M,Parda,11,Industria,Sudeste,5.0
57,M,Branca,14,Comercio,Sudeste,31.25
54,M,Branca,16,Construcao,Sudeste,13.75
54,F,Branca,16,Comercio,Sudeste,6.25
39,F,Parda,12,Industria,Sudeste,21.875
23,M,Parda,12,Industria,Sudeste,21.875
41,F,Branca,16,Servicos,Sudeste,31.25
40,M,Branca,16,Servicos,Sudeste,31.25
61,F,Branca,12,Comercio,Sudeste,0.625
79,M,Branca,16,Servicos,Sudeste,6.25
61,M,Branca,16,Agricultura,Sudeste,31.25
57,F,Branca,16,Servicos,Sudeste,18.75
43,F,Branca,16,Servicos,Sudeste,21.875
43,F,Parda,16,Servicos,Sudeste,18.75
49,F,Parda,12,Servicos,Sudeste,18.75
41,F,Branca,16,Industria,Sudeste,6.25
28,M,Branca,0,Industria,Sudeste,25.0
64,M,Branca,12,Industria,Sudeste,3.125
60,F,Branca,9,Servicos,Sudeste,3.125
29,M,Branca,16,Servicos,Sudeste,13.125
42,M,Preta,14,Servicos,Sudeste,31.25
61,M,Branca,16,Comercio,Sudeste,8.125
42,F,Branca,14,Servicos,Sudeste,15.625
55,F,Branca,16,Servicos,Sudeste,13.75
26,F,Branca,16,Servicos,Sudeste,6.25
36,F,Preta,16,Comercio,Sudeste,21.875
53,M,Preta,10,Agricultura,Sudeste,12.5
47,M,Branca,12,Industria,Sudeste,12.5
67,F,Preta,4,Servicos,Sudeste,3.75
61,M,Branca,16,Industria,Sudeste,18.75
44,F,Branca,12,Servicos,Sudeste,15.0
56,M,Branca,12,Comercio,Sudeste,25.0
21,F,Branca,15,Comercio,Sudeste,6.25
30,M,Preta,9,Construcao,Sudeste,4.375
35,M,Parda,16,Servicos,Sudeste,18.75
30,M,Parda,16,Servicos,Sudeste,18.75
37,M,Parda,12,Comercio,Sudeste,15.625
45,F,Preta,1,Servicos,Sudeste,7.575
51,F,Branca,8,Servicos,Sudeste,8.1375
28,M,Parda,12,Industria,Sudeste,7.575
25,F,Parda,12,Servicos,Sudeste,7.575
47,M,Branca,1,Industria,Sudeste,18.75
26,F,Parda,12,Servicos,Sudeste,15.0
77,M,Branca,1,Industria,Sudeste,3.125
53,F,Parda,12,Servicos,Sudeste,15.625
53,M,Parda,9,Construcao,Sudeste,16.275
53,F,Parda,12,Servicos,Sudeste,12.5
20,M,Branca,13,Comercio,Sudeste,2.5
53,M,Branca,13,Industria,Sudeste,8.25
54,F,Parda,8,Servicos,Sudeste,8.1375
40,F,Parda,12,Servicos,Sudeste,8.1375
57,M,Parda,12,Agricultura,Sudeste,8.4375
62,M,Parda,7,Servicos,Sudeste,9.375
59,M,Branca,9,Construcao,Sudeste,6.25
33,M,Branca,12,Comercio,Sudeste,8.1375
60,M,Branca,4,Agricultura,Sudeste,15.625
64,M,Branca,16,Industria,Sudeste,18.75
55,M,Parda,9,Construcao,Sudeste,16.25
53,M,Parda,14,Comercio,Sudeste,15.625
66,M,Branca,16,Comercio,Sudeste,18.75
33,F,Branca,12,Industria,Sudeste,11.25
56,M,Branca,7,Comercio,Sudeste,9.375
43,M,Branca,12,Industria,Sudeste,18.75
33,M,Parda,14,Comercio,Sudeste,16.25
51,M,Branca,3,Agricultura,Sudeste,8.1375
65,F,Branca,7,Servicos,Sudeste,8.1375
22,M,Branca,12,Agricultura,Sudeste,4.375
40,M,Branca,6,Comercio,Sudeste,8.1375
48,M,Preta,9,Agricultura,Sudeste,18.75
52,M,Preta,4,Comercio,Sudeste,5.0
52,M,Branca,11,Industria,Sudeste,6.25
54,F,Parda,8,Industria,Sudeste,10.0
65,F,Parda,12,Industria,Sudeste,3.75
51,F,Parda,16,Comercio,Sudeste,8.1375
29,F,Parda,16,Industria,Sudeste,6.25
44,F,Branca,16,Comercio,Sudeste,31.25
41,F,Preta,5,Comercio,Sudeste,8.125
30,M,Preta,8,Construcao,Sudeste,10.0
23,F,Branca,12,Comercio,Sudeste,8.125
31,M,Branca,3,Construcao,Sudeste,8.125
51,F,Branca,12,Servicos,Sudeste,9.375
26,F,Branca,15,Servicos,Sudeste,6.25
21,F,Branca,12,Servicos,Sudeste,4.375
52,F,Preta,8,Servicos,Sudeste,10.625
41,F,Branca,12,Servicos,Sudeste,9.375
62,M,Parda,12,Comercio,Sudeste,4.6875
58,F,Parda,16,Servicos,Sudeste,8.125
23,F,Branca,15,Industria,Sudeste,9.375
28,F,Branca,12,Industria,Sudeste,8.125
23,M,Branca,12,Industria,Sudeste,8.125
54,M,Branca,8,Construcao,Sudeste,6.25
47,F,Preta,16,Servicos,Sudeste,21.875
22,F,Branca,13,Agricultura,Sudeste,8.1375
44,M,Branca,13,Servicos,Sudeste,12.5
58,M,Branca,12,Construcao,Sudeste,21.875
39,F,Preta,12,Industria,Sudeste,9.5625
41,M,Parda,12,Agricultura,Sudeste,8.125
36,F,Parda,7,Servicos,Sudeste,11.25
28,M,Branca,12,Agricultura,Sudeste,13.75
30,F,Parda,11,Comercio,Sudeste,10.625
30,M,Parda,14,Servicos,Sudeste,15.625
34,F,Branca,16,Servicos,Sudeste,18.75
46,M,Branca,12,Servicos,Sudeste,18.75
57,M,Branca,13,Comercio,Sudeste,25.0
28,F,Branca,12,Servicos,Sudeste,3.75
61,F,Preta,0,Servicos,Sudeste,8.1375
43,M,Preta,5,Industria,Sudeste,8.1375
29,M,Branca,12,Servicos,Sudeste,25.0
35,F,Parda,12,Servicos,Sudeste,10.0
37,M,Parda,12,Industria,Sudeste,10.0
36,M,Branca,16,Servicos,Sudeste,10.0
34,F,Branca,16,Servicos,Sudeste,10.0
36,F,Branca,14,Comercio,Sudeste,12.5
64,M,Branca,16,Comercio,Sudeste,9.375
51,M,Branca,16,Construcao,Sudeste,18.75
41,F,Parda,16,Comercio,Sudeste,25.0
36,F,Branca,16,Comercio,Sudeste,31.25
48,M,Branca,16,Comercio,Sudeste,15.625
56,F,Branca,16,Comercio,Sudeste,15.625
20,F,Branca,14,Comercio,Sudeste,20.0
53,M,Parda,12,Comercio,Sudeste,31.25
77,M,Branca,16,Comercio,Sudeste,14.375
73,F,Branca,16,Agricultura,Sudeste,18.75
58,F,Preta,5,Servicos,Sudeste,12.5
55,M,Parda,16,Industria,Sudeste,28.125
66,M,Branca,6,Comercio,Sudeste,12.5
62,F,Branca,4,Industria,Sudeste,8.3375
60,M,Branca,16,Comercio,Sudeste,18.75
75,M,Branca,16,Comercio,Sudeste,18.75
28,F,Parda,6,Industria,Sudeste,1.25
53,M,Parda,4,Servicos,Sudeste,3.75
36,M,Parda,8,Industria,Sudeste,8.125
26,M,Parda,6,Industria,Sudeste,8.125
71,F,Preta,3,Industria,Sudeste,7.5
43,M,Parda,6,Agricultura,Sudeste,10.0
27,M,Parda,9,Servicos,Sudeste,7.575
39,M,Parda,11,Agricultura,Sudeste,7.5
31,F,Parda,6,Servicos,Sudeste,0.625
53,M,Parda,0,Servicos,Sudeste,8.125
43,F,Branca,16,Servicos,Sudeste,21.875
32,F,Branca,16,Servicos,Sudeste,20.0
65,F,Branca,13,Industria,Sudeste,31.25
37,M,Parda,16,Servicos,Sudeste,31.25
49,M,Parda,1,Agricultura,Sudeste,3.75
31,F,Branca,12,Industria,Sudeste,8.1375
29,M,Branca,12,Agricultura,Sudeste,8.1375
40,M,Parda,3,Agricultura,Sudeste,1.875
41,M,Branca,9,Agricultura,Sudeste,12.5
42,M,Branca,5,Agricultura,Sudeste,9.375
24,M,Parda,12,Servicos,Sudeste,21.875
57,M,Parda,4,Construcao,Sudeste,3.125
39,F,Branca,11,Comercio,Sudeste,2.5
29,M,Branca,8,Agricultura,Sudeste,8.1375
26,F,Branca,6,Servicos,Sudeste,10.0
40,M,Parda,6,Agricultura,Sudeste,10.0
27,F,Branca,12,Servicos,Sudeste,8.1375
29,M,Branca,12,Industria,Sudeste,18.75
42,F,Parda,6,Servicos,Sudeste,8.1375
40,M,Parda,2,Industria,Sudeste,6.25
46,F,Parda,4,Industria,Sudeste,6.25
27,F,Preta,6,Servicos,Sudeste,2.5
26,F,Preta,16,Servicos,Sudeste,23.75
50,M,Preta,5,Industria,Sudeste,8.1375
56,F,Branca,8,Servicos,Sudeste,3.5
19,M,Parda,12,Industria,Sudeste,3.75
52,F,Parda,11,Industria,Sudeste,6.875
21,M,Branca,9,Industria,Sudeste,6.875
42,M,Parda,0,Agricultura,Sudeste,8.1375
41,F,Branca,16,Agricultura,Sudeste,16.875
65,F,Preta,5,Servicos,Sudeste,2.0
43,M,Preta,8,Agricultura,Sudeste,8.1375
30,F,Preta,12,Servicos,Sudeste,8.1375
28,M,Preta,0,Industria,Sudeste,8.1375
41,M,Preta,5,Industria,Sudeste,8.1375
37,M,Parda,8,Agricultura,Sudeste,8.1375
30,F,Parda,12,Servicos,Sudeste,2.1875
28,M,Branca,12,Servicos,Sudeste,8.1375
34,M,Preta,6,Servicos,Sudeste,8.1375
34,M,Parda,12,Agricultura,Sudeste,8.85
44,M,Parda,12,Industria,Sudeste,18.75
51,F,Preta,2,Industria,Sudeste,15.625
56,M,Preta,0,Servicos,Sudeste,8.1375
62,F,Amarela,1,Servicos,Sudeste,8.1375
67,M,Parda,12,Comercio,Sudeste,28.125
48,F,Branca,12,Industria,Sudeste,15.625
56,M,Branca,0,Agricultura,Sudeste,5.0
52,M,Parda,12,Comercio,Sudeste,10.0
54,F,Branca,1,Servicos,Sudeste,5.0
38,M,Preta,12,Industria,Sudeste,10.0
57,F,Preta,5,Agricultura,Sudeste,8.1375
26,M,Preta,13,Industria,Sudeste,8.1375
18,F,Preta,13,Servicos,Sudeste,8.1375
46,M,Preta,3,Agricultura,Sudeste,8.1375
34,M,Branca,12,Agricultura,Sudeste,8.1375
23,M,Preta,12,Agricultura,Sudeste,10.625
61,M,Preta,7,Agricultura,Sudeste,1.875
26,F,Preta,12,Servicos,Sudeste,13.75
37,F,Preta,6,Agricultura,Sudeste,8.1375
40,M,Preta,6,Agricultura,Sudeste,8.1375
41,F,Branca,12,Comercio,Sudeste,11.25
26,M,Parda,12,Servicos,Sudeste,9.375
50,F,Branca,6,Servicos,Sudeste,0.625
31,M,Parda,6,Industria,Sudeste,18.75
27,M,Parda,3,Industria,Sudeste,8.1375
38,M,Preta,12,Industria,Sudeste,15.625
33,F,Parda,12,Servicos,Sudeste,10.0
53,F,Parda,12,Servicos,Sudeste,9.0625
42,F,Preta,16,Servicos,Sudeste,23.7625
54,F,Parda,16,Servicos,Sudeste,18.75
34,F,Branca,12,Comercio,Sudeste,8.75
